,0,1,2,3,4,5,6,7,8,9,10,11,12
497,6,0,0,1,0,0,0,0,1,0,0,d,0
498,7,0,0,1,0,0,0,0,1,0,0,d,0
499,8,0,0,0,1,1,1,1,1,0,0,d,0
500,9,0,0,0,0,0,0,0,0,0,0,d,0
501,0,0,0,0,0,0,0,0,0,0,0,f,0
502,1,0,0,0,0,0,1,1,0,0,0,f,0
503,2,0,0,0,0,1,0,0,0,0,0,f,0
504,3,0,0,0,0,1,0,0,0,0,0,f,0
505,4,0,0,1,1,1,1,1,0,0,0,f,0
506,5,0,0,0,0,1,0,0,0,0,0,f,0
507,6,0,0,0,0,1,0,0,0,0,0,f,0
508,7,0,0,0,0,1,0,0,0,0,0,f,0
509,8,0,0,0,0,1,0,0,0,0,0,f,0
510,9,0,0,0,0,0,0,0,0,0,0,f,0
511,0,0,0,0,0,0,0,0,0,0,0,b,0
512,1,0,0,1,0,0,0,0,0,0,0,b,0
513,2,0,0,1,0,0,0,0,0,0,0,b,0
514,3,0,0,1,0,0,0,0,0,0,0,b,0
515,4,0,0,1,1,1,1,1,0,0,0,b,0
516,5,0,0,1,0,0,0,0,1,0,0,b,0
517,6,0,0,1,0,0,0,0,1,0,0,b,0
518,7,0,0,1,0,0,0,0,1,0,0,b,0
519,8,0,0,1,1,1,1,1,0,0,0,b,0
520,9,0,0,0,0,0,0,0,0,0,0,b,0
521,0,0,0,0,0,0,0,0,0,0,0,d,0
522,1,0,0,0,0,0,0,0,1,0,0,d,0
523,2,0,0,0,0,0,0,0,1,0,0,d,0
524,3,0,0,0,0,0,0,0,1,0,0,d,0
525,4,0,0,0,1,1,1,1,1,0,0,d,0
526,5,0,0,1,0,0,0,0,1,0,0,d,0
527,6,0,0,1,0,0,0,0,1,0,0,d,0
528,7,0,0,1,0,0,0,0,1,0,0,d,0
529,8,0,0,0,1,1,1,1,1,0,0,d,0
530,9,0,0,0,0,0,0,0,0,0,0,d,0
531,0,0,0,0,0,0,0,0,0,0,0,f,0
532,1,0,0,0,0,0,1,1,0,0,0,f,0
533,2,0,0,0,0,1,0,0,0,0,0,f,0
534,3,0,0,0,0,1,0,0,0,0,0,f,0
535,4,0,0,1,1,1,1,1,0,0,0,f,0
536,5,0,0,0,0,1,0,0,0,0,0,f,0
537,6,0,0,0,0,1,0,0,0,0,0,f,0
538,7,0,0,0,0,1,0,0,0,0,0,f,0
539,8,0,0,0,0,1,0,0,0,0,0,f,0
540,9,0,0,0,0,0,0,0,0,0,0,f,0
541,0,0,0,0,0,0,0,0,0,0,0,b,0
542,1,0,0,1,0,0,0,0,0,0,0,b,0
543,2,0,0,1,0,0,0,0,0,0,0,b,0
544,3,0,0,1,0,0,0,0,0,0,0,b,0
545,4,0,0,1,1,1,1,1,0,0,0,b,0
546,5,0,0,1,0,0,0,0,1,0,0,b,0
547,6,0,0,1,0,0,0,0,1,0,0,b,0
548,7,0,0,1,0,0,0,0,1,0,0,b,0
549,8,0,0,1,1,1,1,1,0,0,0,b,0
550,9,0,0,0,0,0,0,0,0,0,0,b,0
551,0,0,0,0,0,0,0,0,0,0,0,d,0
552,1,0,0,0,0,0,0,0,1,0,0,d,0
553,2,0,0,0,0,0,0,0,1,0,0,d,0
554,3,0,0,0,0,0,0,0,1,0,0,d,0
555,4,0,0,0,1,1,1,1,1,0,0,d,0
556,5,0,0,1,0,0,0,0,1,0,0,d,0
557,6,0,0,1,0,0,0,0,1,0,0,d,0
558,7,0,0,1,0,0,0,0,1,0,0,d,0
559,8,0,0,0,1,1,1,1,1,0,0,d,0
560,9,0,0,0,0,0,0,0,0,0,0,d,0
561,0,0,0,0,0,0,0,0,0,0,0,f,0
562,1,0,0,0,0,0,1,1,0,0,0,f,0
563,2,0,0,0,0,1,0,0,0,0,0,f,0
564,3,0,0,0,0,1,0,0,0,0,0,f,0
565,4,0,0,1,1,1,1,1,0,0,0,f,0
566,5,0,0,0,0,1,0,0,0,0,0,f,0
567,6,0,0,0,0,1,0,0,0,0,0,f,0
568,7,0,0,0,0,1,0,0,0,0,0,f,0
569,8,0,0,0,0,1,0,0,0,0,0,f,0
570,9,0,0,0,0,0,0,0,0,0,0,f,0
571,0,0,0,0,0,0,0,0,0,0,0,b,0
572,1,0,0,1,0,0,0,0,0,0,0,b,0
573,2,0,0,1,0,0,0,0,0,0,0,b,0
574,3,0,0,1,0,0,0,0,0,0,0,b,0
575,4,0,0,1,1,1,1,1,0,0,0,b,0
576,5,0,0,1,0,0,0,0,1,0,0,b,0
577,6,0,0,1,0,0,0,0,1,0,0,b,0
578,7,0,0,1,0,0,0,0,1,0,0,b,0
579,8,0,0,1,1,1,1,1,0,0,0,b,0
580,9,0,0,0,0,0,0,0,0,0,0,b,0
581,0,0,0,0,0,0,0,0,0,0,0,d,0
582,1,0,0,0,0,0,0,0,1,0,0,d,0
583,2,0,0,0,0,0,0,0,1,0,0,d,0
584,3,0,0,0,0,0,0,0,1,0,0,d,0
585,4,0,0,0,1,1,1,1,1,0,0,d,0
586,5,0,0,1,0,0,0,0,1,0,0,d,0
587,6,0,0,1,0,0,0,0,1,0,0,d,0
588,7,0,0,1,0,0,0,0,1,0,0,d,0
589,8,0,0,0,1,1,1,1,1,0,0,d,0
590,9,0,0,0,0,0,0,0,0,0,0,d,0
591,0,0,0,0,0,0,0,0,0,0,0,f,0
592,1,0,0,0,0,0,1,1,0,0,0,f,0
593,2,0,0,0,0,1,0,0,0,0,0,f,0
594,3,0,0,0,0,1,0,0,0,0,0,f,0
595,4,0,0,1,1,1,1,1,0,0,0,f,0
596,5,0,0,0,0,1,0,0,0,0,0,f,0
597,6,0,0,0,0,1,0,0,0,0,0,f,0
598,7,0,0,0,0,1,0,0,0,0,0,f,0
599,8,0,0,0,0,1,0,0,0,0,0,f,0
600,9,0,0,0,0,0,0,0,0,0,0,f,0
601,0,0,0,0,0,0,0,0,0,0,0,b,0
602,1,0,0,1,0,0,0,0,0,0,0,b,0
603,2,0,0,1,0,0,0,0,0,0,0,b,0
604,3,0,0,1,0,0,0,0,0,0,0,b,0
605,4,0,0,1,1,1,1,1,0,0,0,b,0
606,5,0,0,1,0,0,0,0,1,0,0,b,0
607,6,0,0,1,0,0,0,0,1,0,0,b,0
608,7,0,0,1,0,0,0,0,1,0,0,b,0
609,8,0,0,1,1,1,1,1,0,0,0,b,0
610,9,0,0,0,0,0,0,0,0,0,0,b,0
611,0,0,0,0,0,0,0,0,0,0,0,d,0
612,1,0,0,0,0,0,0,0,1,0,0,d,0
613,2,0,0,0,0,0,0,0,1,0,0,d,0
614,3,0,0,0,0,0,0,0,1,0,0,d,0
615,4,0,0,0,1,1,1,1,1,0,0,d,0
616,5,0,0,1,0,0,0,0,1,0,0,d,0
617,6,0,0,1,0,0,0,0,1,0,0,d,0
618,7,0,0,1,0,0,0,0,1,0,0,d,0
619,8,0,0,0,1,1,1,1,1,0,0,d,0
620,9,0,0,0,0,0,0,0,0,0,0,d,0
621,0,0,0,0,0,0,0,0,0,0,0,f,0
622,1,0,0,0,0,0,1,1,0,0,0,f,0
623,2,0,0,0,0,1,0,0,0,0,0,f,0
624,3,0,0,0,0,1,0,0,0,0,0,f,0
625,4,0,0,1,1,1,1,1,0,0,0,f,0
626,5,0,0,0,0,1,0,0,0,0,0,f,0
627,6,0,0,0,0,1,0,0,0,0,0,f,0
628,7,0,0,0,0,1,0,0,0,0,0,f,0
629,8,0,0,0,0,1,0,0,0,0,0,f,0
630,9,0,0,0,0,0,0,0,0,0,0,f,0
631,0,0,0,0,0,0,0,0,0,0,0,b,0
632,1,0,0,1,0,0,0,0,0,0,0,b,0
633,2,0,0,1,0,0,0,0,0,0,0,b,0
634,3,0,0,1,0,0,0,0,0,0,0,b,0
635,4,0,0,1,1,1,1,1,0,0,0,b,0
636,5,0,0,1,0,0,0,0,1,0,0,b,0
637,6,0,0,1,0,0,0,0,1,0,0,b,0
638,7,0,0,1,0,0,0,0,1,0,0,b,0
639,8,0,0,1,1,1,1,1,0,0,0,b,0
640,9,0,0,0,0,0,0,0,0,0,0,b,0
641,0,0,0,0,0,0,0,0,0,0,0,d,0
642,1,0,0,0,0,0,0,0,1,0,0,d,0
643,2,0,0,0,0,0,0,0,1,0,0,d,0
644,3,0,0,0,0,0,0,0,1,0,0,d,0
645,4,0,0,0,1,1,1,1,1,0,0,d,0
646,5,0,0,1,0,0,0,0,1,0,0,d,0
647,6,0,0,1,0,0,0,0,1,0,0,d,0
648,7,0,0,1,0,0,0,0,1,0,0,d,0
649,8,0,0,0,1,1,1,1,1,0,0,d,0
650,9,0,0,0,0,0,0,0,0,0,0,d,0
651,0,0,0,0,0,0,0,0,0,0,0,f,0
652,1,0,0,0,0,0,1,1,0,0,0,f,0
653,2,0,0,0,0,1,0,0,0,0,0,f,0
654,3,0,0,0,0,1,0,0,0,0,0,f,0
655,4,0,0,1,1,1,1,1,0,0,0,f,0
656,5,0,0,0,0,1,0,0,0,0,0,f,0
657,6,0,0,0,0,1,0,0,0,0,0,f,0
658,7,0,0,0,0,1,0,0,0,0,0,f,0
659,8,0,0,0,0,1,0,0,0,0,0,f,0
660,9,0,0,0,0,0,0,0,0,0,0,f,0
661,0,0,0,0,0,0,0,0,0,0,0,b,0
662,1,0,0,1,0,0,0,0,0,0,0,b,0
663,2,0,0,1,0,0,0,0,0,0,0,b,0
664,3,0,0,1,0,0,0,0,0,0,0,b,0
665,4,0,0,1,1,1,1,1,0,0,0,b,0
666,5,0,0,1,0,0,0,0,1,0,0,b,0
667,6,0,0,1,0,0,0,0,1,0,0,b,0
668,7,0,0,1,0,0,0,0,1,0,0,b,0
669,8,0,0,1,1,1,1,1,0,0,0,b,0
670,9,0,0,0,0,0,0,0,0,0,0,b,0
671,0,0,0,0,0,0,0,0,0,0,0,d,0
672,1,0,0,0,0,0,0,0,1,0,0,d,0
673,2,0,0,0,0,0,0,0,1,0,0,d,0
674,3,0,0,0,0,0,0,0,1,0,0,d,0
675,4,0,0,0,1,1,1,1,1,0,0,d,0
676,5,0,0,1,0,0,0,0,1,0,0,d,0
677,6,0,0,1,0,0,0,0,1,0,0,d,0
678,7,0,0,1,0,0,0,0,1,0,0,d,0
679,8,0,0,0,1,1,1,1,1,0,0,d,0
680,9,0,0,0,0,0,0,0,0,0,0,d,0
681,0,0,0,0,0,0,0,0,0,0,0,f,0
682,1,0,0,0,0,0,1,1,0,0,0,f,0
683,2,0,0,0,0,1,0,0,0,0,0,f,0
684,3,0,0,0,0,1,0,0,0,0,0,f,0
685,4,0,0,1,1,1,1,1,0,0,0,f,0
686,5,0,0,0,0,1,0,0,0,0,0,f,0
687,6,0,0,0,0,1,0,0,0,0,0,f,0
688,7,0,0,0,0,1,0,0,0,0,0,f,0
689,8,0,0,0,0,1,0,0,0,0,0,f,0
690,9,0,0,0,0,0,0,0,0,0,0,f,0
691,0,0,0,0,0,0,0,0,0,0,0,b,0
692,1,0,0,1,0,0,0,0,0,0,0,b,0
693,2,0,0,1,0,0,0,0,0,0,0,b,0
694,3,0,0,1,0,0,0,0,0,0,0,b,0
695,4,0,0,1,1,1,1,1,0,0,0,b,0
696,5,0,0,1,0,0,0,0,1,0,0,b,0
697,6,0,0,1,0,0,0,0,1,0,0,b,0
698,7,0,0,1,0,0,0,0,1,0,0,b,0
699,8,0,0,1,1,1,1,1,0,0,0,b,0
700,9,0,0,0,0,0,0,0,0,0,0,b,0
701,0,0,0,0,0,0,0,0,0,0,0,d,0
702,1,0,0,0,0,0,0,0,1,0,0,d,0
703,2,0,0,0,0,0,0,0,1,0,0,d,0
704,3,0,0,0,0,0,0,0,1,0,0,d,0
705,4,0,0,0,1,1,1,1,1,0,0,d,0
706,5,0,0,1,0,0,0,0,1,0,0,d,0
707,6,0,0,1,0,0,0,0,1,0,0,d,0
708,7,0,0,1,0,0,0,0,1,0,0,d,0
709,8,0,0,0,1,1,1,1,1,0,0,d,0
710,9,0,0,0,0,0,0,0,0,0,0,d,0
711,0,0,0,0,0,0,0,0,0,0,0,f,0
712,1,0,0,0,0,0,1,1,0,0,0,f,0
713,2,0,0,0,0,1,0,0,0,0,0,f,0
714,3,0,0,0,0,1,0,0,0,0,0,f,0
715,4,0,0,1,1,1,1,1,0,0,0,f,0
716,5,0,0,0,0,1,0,0,0,0,0,f,0
717,6,0,0,0,0,1,0,0,0,0,0,f,0
718,7,0,0,0,0,1,0,0,0,0,0,f,0
719,8,0,0,0,0,1,0,0,0,0,0,f,0
720,9,0,0,0,0,0,0,0,0,0,0,f,0
721,0,0,0,0,0,0,0,0,0,0,0,b,0
722,1,0,0,1,0,0,0,0,0,0,0,b,0
723,2,0,0,1,0,0,0,0,0,0,0,b,0
724,3,0,0,1,0,0,0,0,0,0,0,b,0
725,4,0,0,1,1,1,1,1,0,0,0,b,0
726,5,0,0,1,0,0,0,0,1,0,0,b,0
727,6,0,0,1,0,0,0,0,1,0,0,b,0
728,7,0,0,1,0,0,0,0,1,0,0,b,0
729,8,0,0,1,1,1,1,1,0,0,0,b,0
730,9,0,0,0,0,0,0,0,0,0,0,b,0
731,0,0,0,0,0,0,0,0,0,0,0,d,0
732,1,0,0,0,0,0,0,0,1,0,0,d,0
733,2,0,0,0,0,0,0,0,1,0,0,d,0
734,3,0,0,0,0,0,0,0,1,0,0,d,0
735,4,0,0,0,1,1,1,1,1,0,0,d,0
736,5,0,0,1,0,0,0,0,1,0,0,d,0
737,6,0,0,1,0,0,0,0,1,0,0,d,0
738,7,0,0,1,0,0,0,0,1,0,0,d,0
739,8,0,0,0,1,1,1,1,1,0,0,d,0
740,9,0,0,0,0,0,0,0,0,0,0,d,0
741,0,0,0,0,0,0,0,0,0,0,0,f,0
742,1,0,0,0,0,0,1,1,0,0,0,f,0
743,2,0,0,0,0,1,0,0,0,0,0,f,0
744,3,0,0,0,0,1,0,0,0,0,0,f,0
745,4,0,0,1,1,1,1,1,0,0,0,f,0
746,5,0,0,0,0,1,0,0,0,0,0,f,0
747,6,0,0,0,0,1,0,0,0,0,0,f,0
748,7,0,0,0,0,1,0,0,0,0,0,f,0
749,8,0,0,0,0,1,0,0,0,0,0,f,0
750,9,0,0,0,0,0,0,0,0,0,0,f,0
751,0,0,0,0,0,0,0,0,0,0,0,b,0
752,1,0,0,1,0,0,0,0,0,0,0,b,0
753,2,0,0,1,0,0,0,0,0,0,0,b,0
754,3,0,0,1,0,0,0,0,0,0,0,b,0
755,4,0,0,1,1,1,1,1,0,0,0,b,0
756,5,0,0,1,0,0,0,0,1,0,0,b,0
757,6,0,0,1,0,0,0,0,1,0,0,b,0
758,7,0,0,1,0,0,0,0,1,0,0,b,0
759,8,0,0,1,1,1,1,1,0,0,0,b,0
760,9,0,0,0,0,0,0,0,0,0,0,b,0
761,0,0,0,0,0,0,0,0,0,0,0,d,0
762,1,0,0,0,0,0,0,0,1,0,0,d,0
763,2,0,0,0,0,0,0,0,1,0,0,d,0
764,3,0,0,0,0,0,0,0,1,0,0,d,0
765,4,0,0,0,1,1,1,1,1,0,0,d,0
766,5,0,0,1,0,0,0,0,1,0,0,d,0
767,6,0,0,1,0,0,0,0,1,0,0,d,0
768,7,0,0,1,0,0,0,0,1,0,0,d,0
769,8,0,0,0,1,1,1,1,1,0,0,d,0
770,9,0,0,0,0,0,0,0,0,0,0,d,0
771,0,0,0,0,0,0,0,0,0,0,0,f,0
772,1,0,0,0,0,0,1,1,0,0,0,f,0
773,2,0,0,0,0,1,0,0,0,0,0,f,0
774,3,0,0,0,0,1,0,0,0,0,0,f,0
775,4,0,0,1,1,1,1,1,0,0,0,f,0
776,5,0,0,0,0,1,0,0,0,0,0,f,0
777,6,0,0,0,0,1,0,0,0,0,0,f,0
778,7,0,0,0,0,1,0,0,0,0,0,f,0
779,8,0,0,0,0,1,0,0,0,0,0,f,0
780,9,0,0,0,0,0,0,0,0,0,0,f,0
781,0,0,0,0,0,0,0,0,0,0,0,b,0
782,1,0,0,1,0,0,0,0,0,0,0,b,0
783,2,0,0,1,0,0,0,0,0,0,0,b,0
784,3,0,0,1,0,0,0,0,0,0,0,b,0
785,4,0,0,1,1,1,1,1,0,0,0,b,0
786,5,0,0,1,0,0,0,0,1,0,0,b,0
787,6,0,0,1,0,0,0,0,1,0,0,b,0
788,7,0,0,1,0,0,0,0,1,0,0,b,0
789,8,0,0,1,1,1,1,1,0,0,0,b,0
790,9,0,0,0,0,0,0,0,0,0,0,b,0
791,0,0,0,0,0,0,0,0,0,0,0,d,0
792,1,0,0,0,0,0,0,0,1,0,0,d,0
793,2,0,0,0,0,0,0,0,1,0,0,d,0
794,3,0,0,0,0,0,0,0,1,0,0,d,0
795,4,0,0,0,1,1,1,1,1,0,0,d,0
796,5,0,0,1,0,0,0,0,1,0,0,d,0
797,6,0,0,1,0,0,0,0,1,0,0,d,0
798,7,0,0,1,0,0,0,0,1,0,0,d,0
799,8,0,0,0,1,1,1,1,1,0,0,d,0
800,9,0,0,0,0,0,0,0,0,0,0,d,0
801,0,0,0,0,0,0,0,0,0,0,0,f,0
802,1,0,0,0,0,0,1,1,0,0,0,f,0
803,2,0,0,0,0,1,0,0,0,0,0,f,0
804,3,0,0,0,0,1,0,0,0,0,0,f,0
805,4,0,0,1,1,1,1,1,0,0,0,f,0
806,5,0,0,0,0,1,0,0,0,0,0,f,0
807,6,0,0,0,0,1,0,0,0,0,0,f,0
808,7,0,0,0,0,1,0,0,0,0,0,f,0
809,8,0,0,0,0,1,0,0,0,0,0,f,0
810,9,0,0,0,0,0,0,0,0,0,0,f,0
811,0,0,0,0,0,0,0,0,0,0,0,b,0
812,1,0,0,1,0,0,0,0,0,0,0,b,0
813,2,0,0,1,0,0,0,0,0,0,0,b,0
814,3,0,0,1,0,0,0,0,0,0,0,b,0
815,4,0,0,1,1,1,1,1,0,0,0,b,0
816,5,0,0,1,0,0,0,0,1,0,0,b,0
817,6,0,0,1,0,0,0,0,1,0,0,b,0
818,7,0,0,1,0,0,0,0,1,0,0,b,0
819,8,0,0,1,1,1,1,1,0,0,0,b,0
820,9,0,0,0,0,0,0,0,0,0,0,b,0
821,0,0,0,0,0,0,0,0,0,0,0,d,0
822,1,0,0,0,0,0,0,0,1,0,0,d,0
823,2,0,0,0,0,0,0,0,1,0,0,d,0
824,3,0,0,0,0,0,0,0,1,0,0,d,0
825,4,0,0,0,1,1,1,1,1,0,0,d,0
826,5,0,0,1,0,0,0,0,1,0,0,d,0
827,6,0,0,1,0,0,0,0,1,0,0,d,0
828,7,0,0,1,0,0,0,0,1,0,0,d,0
829,8,0,0,0,1,1,1,1,1,0,0,d,0
830,9,0,0,0,0,0,0,0,0,0,0,d,0
831,0,0,0,0,0,0,0,0,0,0,0,f,0
832,1,0,0,0,0,0,1,1,0,0,0,f,0
833,2,0,0,0,0,1,0,0,0,0,0,f,0
834,3,0,0,0,0,1,0,0,0,0,0,f,0
835,4,0,0,1,1,1,1,1,0,0,0,f,0
836,5,0,0,0,0,1,0,0,0,0,0,f,0
837,6,0,0,0,0,1,0,0,0,0,0,f,0
838,7,0,0,0,0,1,0,0,0,0,0,f,0
839,8,0,0,0,0,1,0,0,0,0,0,f,0
840,9,0,0,0,0,0,0,0,0,0,0,f,0
841,0,0,0,0,0,0,0,0,0,0,0,b,0
842,1,0,0,1,0,0,0,0,0,0,0,b,0
843,2,0,0,1,0,0,0,0,0,0,0,b,0
844,3,0,0,1,0,0,0,0,0,0,0,b,0
845,4,0,0,1,1,1,1,1,0,0,0,b,0
846,5,0,0,1,0,0,0,0,1,0,0,b,0
847,6,0,0,1,0,0,0,0,1,0,0,b,0
848,7,0,0,1,0,0,0,0,1,0,0,b,0
849,8,0,0,1,1,1,1,1,0,0,0,b,0
850,9,0,0,0,0,0,0,0,0,0,0,b,0
851,0,0,0,0,0,0,0,0,0,0,0,d,0
852,1,0,0,0,0,0,0,0,1,0,0,d,0
853,2,0,0,0,0,0,0,0,1,0,0,d,0
854,3,0,0,0,0,0,0,0,1,0,0,d,0
855,4,0,0,0,1,1,1,1,1,0,0,d,0
856,5,0,0,1,0,0,0,0,1,0,0,d,0
857,6,0,0,1,0,0,0,0,1,0,0,d,0
858,7,0,0,1,0,0,0,0,1,0,0,d,0
859,8,0,0,0,1,1,1,1,1,0,0,d,0
860,9,0,0,0,0,0,0,0,0,0,0,d,0
861,0,0,0,0,0,0,0,0,0,0,0,f,0
862,1,0,0,0,0,0,1,1,0,0,0,f,0
863,2,0,0,0,0,1,0,0,0,0,0,f,0
864,3,0,0,0,0,1,0,0,0,0,0,f,0
865,4,0,0,1,1,1,1,1,0,0,0,f,0
866,5,0,0,0,0,1,0,0,0,0,0,f,0
867,6,0,0,0,0,1,0,0,0,0,0,f,0
868,7,0,0,0,0,1,0,0,0,0,0,f,0
869,8,0,0,0,0,1,0,0,0,0,0,f,0
870,9,0,0,0,0,0,0,0,0,0,0,f,0
871,0,0,0,0,0,0,0,0,0,0,0,b,0
872,1,0,0,1,0,0,0,0,0,0,0,b,0
873,2,0,0,1,0,0,0,0,0,0,0,b,0
874,3,0,0,1,0,0,0,0,0,0,0,b,0
875,4,0,0,1,1,1,1,1,0,0,0,b,0
876,5,0,0,1,0,0,0,0,1,0,0,b,0
877,6,0,0,1,0,0,0,0,1,0,0,b,0
878,7,0,0,1,0,0,0,0,1,0,0,b,0
879,8,0,0,1,1,1,1,1,0,0,0,b,0
880,9,0,0,0,0,0,0,0,0,0,0,b,0
881,0,0,0,0,0,0,0,0,0,0,0,d,0
882,1,0,0,0,0,0,0,0,1,0,0,d,0
883,2,0,0,0,0,0,0,0,1,0,0,d,0
884,3,0,0,0,0,0,0,0,1,0,0,d,0
885,4,0,0,0,1,1,1,1,1,0,0,d,0
886,5,0,0,1,0,0,0,0,1,0,0,d,0
887,6,0,0,1,0,0,0,0,1,0,0,d,0
888,7,0,0,1,0,0,0,0,1,0,0,d,0
889,8,0,0,0,1,1,1,1,1,0,0,d,0
890,9,0,0,0,0,0,0,0,0,0,0,d,0
891,0,0,0,0,0,0,0,0,0,0,0,f,0
892,1,0,0,0,0,0,1,1,0,0,0,f,0
893,2,0,0,0,0,1,0,0,0,0,0,f,0
894,3,0,0,0,0,1,0,0,0,0,0,f,0
895,4,0,0,1,1,1,1,1,0,0,0,f,0
896,5,0,0,0,0,1,0,0,0,0,0,f,0
897,6,0,0,0,0,1,0,0,0,0,0,f,0
898,7,0,0,0,0,1,0,0,0,0,0,f,0
899,8,0,0,0,0,1,0,0,0,0,0,f,0
900,9,0,0,0,0,0,0,0,0,0,0,f,0
901,0,0,0,0,0,0,0,0,0,0,0,b,0
902,1,0,0,1,0,0,0,0,0,0,0,b,0
903,2,0,0,1,0,0,0,0,0,0,0,b,0
904,3,0,0,1,0,0,0,0,0,0,0,b,0
905,4,0,0,1,1,1,1,1,0,0,0,b,0
906,5,0,0,1,0,0,0,0,1,0,0,b,0
907,6,0,0,1,0,0,0,0,1,0,0,b,0
908,7,0,0,1,0,0,0,0,1,0,0,b,0
909,8,0,0,1,1,1,1,1,0,0,0,b,0
910,9,0,0,0,0,0,0,0,0,0,0,b,0
911,0,0,0,0,0,0,0,0,0,0,0,d,0
912,1,0,0,0,0,0,0,0,1,0,0,d,0
913,2,0,0,0,0,0,0,0,1,0,0,d,0
914,3,0,0,0,0,0,0,0,1,0,0,d,0
915,4,0,0,0,1,1,1,1,1,0,0,d,0
916,5,0,0,1,0,0,0,0,1,0,0,d,0
917,6,0,0,1,0,0,0,0,1,0,0,d,0
918,7,0,0,1,0,0,0,0,1,0,0,d,0
919,8,0,0,0,1,1,1,1,1,0,0,d,0
920,9,0,0,0,0,0,0,0,0,0,0,d,0
921,0,0,0,0,0,0,0,0,0,0,0,f,0
922,1,0,0,0,0,0,1,1,0,0,0,f,0
923,2,0,0,0,0,1,0,0,0,0,0,f,0
924,3,0,0,0,0,1,0,0,0,0,0,f,0
925,4,0,0,1,1,1,1,1,0,0,0,f,0
926,5,0,0,0,0,1,0,0,0,0,0,f,0
927,6,0,0,0,0,1,0,0,0,0,0,f,0
928,7,0,0,0,0,1,0,0,0,0,0,f,0
929,8,0,0,0,0,1,0,0,0,0,0,f,0
930,9,0,0,0,0,0,0,0,0,0,0,f,0
931,0,0,0,0,0,0,0,0,0,0,0,b,0
932,1,0,0,1,0,0,0,0,0,0,0,b,0
933,2,0,0,1,0,0,0,0,0,0,0,b,0
934,3,0,0,1,0,0,0,0,0,0,0,b,0
935,4,0,0,1,1,1,1,1,0,0,0,b,0
936,5,0,0,1,0,0,0,0,1,0,0,b,0
937,6,0,0,1,0,0,0,0,1,0,0,b,0
938,7,0,0,1,0,0,0,0,1,0,0,b,0
939,8,0,0,1,1,1,1,1,0,0,0,b,0
940,9,0,0,0,0,0,0,0,0,0,0,b,0
941,0,0,0,0,0,0,0,0,0,0,0,d,0
942,1,0,0,0,0,0,0,0,1,0,0,d,0
943,2,0,0,0,0,0,0,0,1,0,0,d,0
944,3,0,0,0,0,0,0,0,1,0,0,d,0
945,4,0,0,0,1,1,1,1,1,0,0,d,0
946,5,0,0,1,0,0,0,0,1,0,0,d,0
947,6,0,0,1,0,0,0,0,1,0,0,d,0
948,7,0,0,1,0,0,0,0,1,0,0,d,0
949,8,0,0,0,1,1,1,1,1,0,0,d,0
950,9,0,0,0,0,0,0,0,0,0,0,d,0
951,0,0,0,0,0,0,0,0,0,0,0,f,0
952,1,0,0,0,0,0,1,1,0,0,0,f,0
953,2,0,0,0,0,1,0,0,0,0,0,f,0
954,3,0,0,0,0,1,0,0,0,0,0,f,0
955,4,0,0,1,1,1,1,1,0,0,0,f,0
956,5,0,0,0,0,1,0,0,0,0,0,f,0
957,6,0,0,0,0,1,0,0,0,0,0,f,0
958,7,0,0,0,0,1,0,0,0,0,0,f,0
959,8,0,0,0,0,1,0,0,0,0,0,f,0
960,9,0,0,0,0,0,0,0,0,0,0,f,0
961,0,0,0,0,0,0,0,0,0,0,0,b,0
962,1,0,0,1,0,0,0,0,0,0,0,b,0
963,2,0,0,1,0,0,0,0,0,0,0,b,0
964,3,0,0,1,0,0,0,0,0,0,0,b,0
965,4,0,0,1,1,1,1,1,0,0,0,b,0
966,5,0,0,1,0,0,0,0,1,0,0,b,0
967,6,0,0,1,0,0,0,0,1,0,0,b,0
968,7,0,0,1,0,0,0,0,1,0,0,b,0
969,8,0,0,1,1,1,1,1,0,0,0,b,0
970,9,0,0,0,0,0,0,0,0,0,0,b,0
971,0,0,0,0,0,0,0,0,0,0,0,d,0
972,1,0,0,0,0,0,0,0,1,0,0,d,0
973,2,0,0,0,0,0,0,0,1,0,0,d,0
974,3,0,0,0,0,0,0,0,1,0,0,d,0
975,4,0,0,0,1,1,1,1,1,0,0,d,0
976,5,0,0,1,0,0,0,0,1,0,0,d,0
977,6,0,0,1,0,0,0,0,1,0,0,d,0
978,7,0,0,1,0,0,0,0,1,0,0,d,0
979,8,0,0,0,1,1,1,1,1,0,0,d,0
980,9,0,0,0,0,0,0,0,0,0,0,d,0
981,0,0,0,0,0,0,0,0,0,0,0,f,0
982,1,0,0,0,0,0,1,1,0,0,0,f,0
983,2,0,0,0,0,1,0,0,0,0,0,f,0
984,3,0,0,0,0,1,0,0,0,0,0,f,0
985,4,0,0,1,1,1,1,1,0,0,0,f,0
986,5,0,0,0,0,1,0,0,0,0,0,f,0
987,6,0,0,0,0,1,0,0,0,0,0,f,0
988,7,0,0,0,0,1,0,0,0,0,0,f,0
989,8,0,0,0,0,1,0,0,0,0,0,f,0
990,9,0,0,0,0,0,0,0,0,0,0,f,0
991,0,0,0,0,0,0,0,0,0,0,0,b,0
992,1,0,0,1,0,0,0,0,0,0,0,b,0
993,2,0,0,1,0,0,0,0,0,0,0,b,0
994,3,0,0,1,0,0,0,0,0,0,0,b,0
995,4,0,0,1,1,1,1,1,0,0,0,b,0
